ORDER_NUMBER,CUSTOMER_KEY,ORDER_TOTAL,DISCOUNT,ORDER_DATE,ORDER_STATUS,DELIVERY_STATUS
O104495,C1001138,825.210022,0,17-02-2016,Delivered,ON-TIME
O104496,C1001127,440.75,0,17-02-2016,Delivered,ON-TIME
O104497,C10094,166.6000061,0,17-02-2016,Delivered,ON-TIME
O104498,C1001711,195.5,0,17-02-2016,Delivered,ON-TIME
O104499,C1002140,379.8500061,0,18-02-2016,Delivered,ON-TIME
O104500,C1002141,2133.35,0,18-02-2016,Delivered,ON-TIME
O104501,C10110,2083.39,0,12-02-2016,Delivered,ON-TIME
O104502,C10039,331.5,0,06-11-2015,Delivered,ON-TIME
O104503,C100428,0,0,17-06-2016,Cancelled,
O104504,C1001760,915.7000122,0,18-02-2016,Delivered,ON-TIME
O104505,C100205,152.68,0,18-02-2016,Delivered,ON-TIME
O104506,C1001000,683.9099731,0,18-02-2016,Delivered,LATE
O104507,C100976,3826.659912,0,18-02-2016,Delivered,ON-TIME
O104508,C1002050,436.0100098,0,18-02-2016,Delivered,ON-TIME
O104509,C1001511,2580.060059,0,18-02-2016,Delivered,ON-TIME
O104510,C1001587,391.82,0,18-02-2016,Delivered,ON-TIME
O104511,C1001104,2985.969971,0,18-02-2016,Delivered,ON-TIME
O104512,C1001069,252.0700073,0,18-02-2016,Delivered,ON-TIME
O104513,C1001632,308.5499878,0,18-02-2016,Delivered,ON-TIME
O104514,C10055,888.0499878,0,06-11-2015,Delivered,ON-TIME
O104515,C100429,690.09,0,18-06-2016,Delivered,ON-TIME
O104516,C100706,160.0500031,0,18-02-2016,Delivered,ON-TIME
O104517,C1001967,852.5499878,0,18-02-2016,Delivered,ON-TIME
O104518,C1001099,300.2999878,0,18-02-2016,Delivered,ON-TIME
O104519,C1002142,541.7299805,0,18-02-2016,Delivered,ON-TIME
O104520,C1002143,229.25,0,18-02-2016,Delivered,ON-TIME
O104521,C1001872,841.5,0,18-02-2016,Delivered,ON-TIME
O104522,C1001380,528.7199707,0,18-02-2016,Delivered,ON-TIME
O104523,C1001193,358.7000122,0,18-02-2016,Delivered,ON-TIME
O104524,C1002061,235.4499969,0,18-02-2016,Delivered,LATE
O104525,C1001382,348.6,0,18-02-2016,Delivered,ON-TIME
O104526,C10043,144.67,0,06-11-2015,Delivered,ON-TIME
O104527,C100036,355.73,0,18-06-2016,Delivered,ON-TIME
O104528,C100924,1106.51001,0,18-02-2016,Delivered,ON-TIME
O104529,C100294,154.6699982,0,18-02-2016,Delivered,ON-TIME
O104530,C1002144,1109.910034,0,18-02-2016,Delivered,ON-TIME
O104531,C1002145,384.8999939,0,18-02-2016,Delivered,ON-TIME
O104532,C1002146,420.76,0,18-02-2016,Delivered,ON-TIME
O104533,C1001645,840.8200073,0,18-02-2016,Delivered,ON-TIME
O104534,C1001130,76.41000366,0,18-02-2016,Delivered,ON-TIME
O104535,C1002018,335.75,0,18-02-2016,Delivered,ON-TIME
O104536,C1001180,139.3999939,0,18-02-2016,Delivered,ON-TIME
O104537,C1001505,411.019989,0,18-02-2016,Delivered,ON-TIME
O104538,C10044,3849.110107,0,06-11-2015,Delivered,ON-TIME
O104539,C100430,0,0,19-06-2016,Cancelled,
O104540,C1002147,266,0,18-02-2016,Delivered,ON-TIME
O104541,C1002148,239.9700012,0,18-02-2016,Delivered,ON-TIME
O104542,C1002149,981.4500122,0,18-02-2016,Delivered,LATE
O104543,C1002150,1006.169983,0,18-02-2016,Delivered,ON-TIME
O104544,C1002151,3250.340088,0,18-02-2016,Delivered,ON-TIME
O104545,C1001494,760.4199829,0,18-02-2016,Delivered,ON-TIME
O104546,C1002152,1115.369995,0,18-02-2016,Delivered,ON-TIME
O104547,C100187,487.8999939,0,18-02-2016,Delivered,ON-TIME
O104548,C1001466,940.0999756,0,18-02-2016,Delivered,ON-TIME
O104549,C1002155,609.2000122,0,18-02-2016,Delivered,ON-TIME
O104550,C10068,1397.6,0,06-11-2015,Delivered,ON-TIME
O104551,C100431,116.83,0,18-06-2016,Delivered,ON-TIME
O104552,C1001453,139.3999939,0,18-02-2016,Delivered,ON-TIME
O104553,C1002156,1428.43,0,18-02-2016,Delivered,ON-TIME
O104554,C1001297,765,0,18-02-2016,Delivered,ON-TIME
O104555,C1002149,606.9000244,0,18-02-2016,Delivered,ON-TIME
O104556,C1001511,229.5,0,18-02-2016,Delivered,ON-TIME
O104557,C1001991,297.5,0,18-02-2016,Delivered,ON-TIME
O104558,C1001409,232.8999939,0,18-02-2016,Delivered,ON-TIME
O104559,C100666,1413.25,0,18-02-2016,Delivered,ON-TIME
O104560,C1002037,286.3399963,0,18-02-2016,Delivered,LATE
O104561,C1002157,40.79999924,0,19-02-2016,Delivered,ON-TIME
O104562,C10045,820.26,0,06-11-2015,Delivered,ON-TIME
O104563,C100432,169.42,0,18-06-2016,Delivered,ON-TIME
O104564,C1002158,133.8800049,0,19-02-2016,Delivered,ON-TIME
O104565,C100737,186.9100037,0,19-02-2016,Delivered,ON-TIME
O104566,C1002037,157.6799927,0,19-02-2016,Delivered,ON-TIME
O104567,C100711,89.25,0,19-02-2016,Delivered,ON-TIME
O104568,C1001360,168.0500031,0,19-02-2016,Delivered,ON-TIME
O104569,C1001284,353.6000061,0,19-02-2016,Delivered,ON-TIME
O104570,C1001018,1203.51001,0,19-02-2016,Delivered,ON-TIME
O104571,C1002037,157.6799927,0,19-02-2016,Delivered,ON-TIME
O104572,C1002159,160.15,0,19-02-2016,Delivered,ON-TIME
O104573,C1001031,704.539978,0,19-02-2016,Delivered,ON-TIME
O104574,C100433,3007.95,0,18-06-2016,Delivered,ON-TIME
O104575,C1002107,543.2999878,0,19-02-2016,Delivered,ON-TIME
O104576,C1001413,629,0,19-02-2016,Delivered,ON-TIME
O104577,C100877,452.2000122,0,19-02-2016,Delivered,ON-TIME
O104578,C1001673,769.75,0,19-02-2016,Delivered,LATE
O104579,C1001667,467.4100037,0,19-02-2016,Delivered,ON-TIME
O104580,C1001592,316.6600037,0,19-02-2016,Delivered,ON-TIME
O104581,C1002120,63.11000061,0,19-02-2016,Delivered,ON-TIME
O104582,C1001613,429.8500061,0,19-02-2016,Delivered,ON-TIME
O104583,C1001328,323.2799988,0,19-02-2016,Delivered,ON-TIME
O104584,C100287,152.19,0,18-06-2016,Delivered,ON-TIME
O104585,C1001289,125.3700027,0,19-02-2016,Delivered,ON-TIME
O104586,C1002160,515.7600098,0,19-02-2016,Delivered,ON-TIME
O104587,C1001080,241.3999939,0,19-02-2016,Delivered,ON-TIME
O104588,C1002161,4232.140137,0,19-02-2016,Delivered,ON-TIME
O104589,C1001952,1114.660034,0,19-02-2016,Delivered,ON-TIME
O104590,C1002162,1456.689941,0,19-02-2016,Delivered,ON-TIME
O104591,C1001997,264.3299866,0,19-02-2016,Delivered,ON-TIME
O104592,C1002163,864.8099976,0,19-02-2016,Delivered,ON-TIME
O104593,C1001033,1310.319946,0,19-02-2016,Delivered,ON-TIME
O104594,C1002127,595,0,19-02-2016,Delivered,ON-TIME
O104595,C10041,265.5499878,0,06-11-2015,Delivered,ON-TIME
O104596,C100081,1643.15,0,18-06-2016,Delivered,LATE
O104597,C1002127,290.2900085,0,19-02-2016,Delivered,ON-TIME
O104598,C1002165,682.5499878,0,19-02-2016,Delivered,ON-TIME
O104599,C1002164,1336.05,0,19-02-2016,Delivered,ON-TIME
O104600,C1002011,713.7399902,0,19-02-2016,Delivered,ON-TIME
O104601,C1001586,218.3300018,0,19-02-2016,Delivered,ON-TIME
O104602,C1002166,1504.63,0,19-02-2016,Delivered,ON-TIME
O104603,C1001658,1220.400024,0,19-02-2016,Delivered,ON-TIME
O104604,C1001031,1769.030029,0,19-02-2016,Delivered,ON-TIME
O104605,C1001713,276.68,0,19-02-2016,Delivered,ON-TIME
O104606,C1001191,1161.560059,0,19-02-2016,Delivered,ON-TIME
O104607,C100395,507.7600098,0,06-11-2015,Delivered,ON-TIME
O104608,C100434,404.05,0,18-06-2016,Delivered,ON-TIME
O104609,C100472,299.519989,0,19-02-2016,Delivered,ON-TIME
O104610,C1001387,1439.930054,0,19-02-2016,Delivered,ON-TIME
O104611,C1001842,18.42000008,0,19-02-2016,Delivered,ON-TIME
O104612,C1001147,432.5299988,0,19-02-2016,Delivered,ON-TIME
O104613,C1001021,339.3200073,0,19-02-2016,Delivered,ON-TIME
O104614,C100648,137.7,0,19-02-2016,Delivered,LATE
O104615,C100805,4998.77002,0,19-02-2016,Delivered,ON-TIME
O104616,C100738,123.25,0,19-02-2016,Delivered,ON-TIME
O104617,C1001392,181.3200073,0,19-02-2016,Delivered,ON-TIME
O104618,C1001270,5323.95,0,19-02-2016,Delivered,ON-TIME
O104619,C10111,235.02,0,12-02-2016,Delivered,ON-TIME
O104620,C100435,151.35,0,18-06-2016,Delivered,ON-TIME
O104621,C1002169,266.6000061,0,19-02-2016,Delivered,ON-TIME
O104622,C1002169,266.6,0,19-02-2016,Delivered,ON-TIME
O104623,C1002170,1401.339966,0,19-02-2016,Delivered,ON-TIME
O104624,C1002167,1151.71,0,19-02-2016,Delivered,ON-TIME
O104625,C1001318,533.8099976,0,19-02-2016,Delivered,ON-TIME
O104626,C1002023,2807.350098,0,19-02-2016,Delivered,ON-TIME
O104627,C100267,91.68000031,0,19-02-2016,Delivered,ON-TIME
O104628,C1001607,252.4499969,0,19-02-2016,Delivered,ON-TIME
O104629,C1002171,1630.19,0,19-02-2016,Delivered,ON-TIME
O104630,C1001603,574.13,0,19-02-2016,Delivered,ON-TIME
O104631,C1001617,1445.93,0,19-02-2016,Delivered,ON-TIME
O104632,C100436,56.09,0,18-06-2016,Delivered,LATE
O104633,C1001600,1135.27002,0,19-02-2016,Delivered,ON-TIME
O104634,C1001601,594.7000122,0,19-02-2016,Delivered,ON-TIME
O104635,C1002173,350.06,0,19-02-2016,Delivered,ON-TIME
O104636,C1001978,407.1499939,0,19-02-2016,Delivered,ON-TIME
O104637,C1002174,360.4,0,19-02-2016,Delivered,ON-TIME
O104638,C1002175,285.6,0,19-02-2016,Delivered,ON-TIME
O104639,C100279,318.16,0,19-02-2016,Delivered,ON-TIME
O104640,C1001106,280.5,0,19-02-2016,Delivered,ON-TIME
O104641,C100276,370.8200073,0,19-02-2016,Delivered,ON-TIME
O104642,C10049,401.03,0,06-11-2015,Delivered,ON-TIME
O104643,C100240,170.85,0,18-06-2016,Delivered,ON-TIME
O104644,C100534,2269.669922,0,19-02-2016,Delivered,ON-TIME
O104645,C1002152,803.25,0,19-02-2016,Delivered,ON-TIME
O104646,C1001753,1989.91,0,19-02-2016,Delivered,ON-TIME
O104647,C1002176,914.9400024,0,20-02-2016,Delivered,ON-TIME
O104648,C100653,433.5,0,20-02-2016,Delivered,ON-TIME
O104649,C100306,737.8200073,0,20-02-2016,Delivered,ON-TIME
O104650,C100306,737.8200073,0,20-02-2016,Delivered,LATE
O104651,C100306,737.8200073,0,20-02-2016,Delivered,ON-TIME
O104652,C1002178,1522.119995,0,20-02-2016,Delivered,ON-TIME
O104653,C1001003,864.210022,0,20-02-2016,Delivered,ON-TIME
O104654,C100397,484.5,0,06-11-2015,Delivered,ON-TIME
O104655,C100046,179.35,0,18-06-2016,Delivered,ON-TIME
O104656,C100923,761.3699951,0,20-02-2016,Delivered,ON-TIME
O104657,C100436,926.84,0,20-02-2016,Delivered,ON-TIME
O104658,C1001611,516.1400146,0,20-02-2016,Delivered,ON-TIME
O104659,C1001431,320.4400024,0,20-02-2016,Delivered,ON-TIME
O104660,C1001709,2840.620117,0,20-02-2016,Delivered,ON-TIME
O104661,C1001708,1545.550049,0,20-02-2016,Delivered,ON-TIME
O104662,C1001820,7299.799805,0,20-02-2016,Delivered,ON-TIME
O104663,C100337,1768.91,0,20-02-2016,Delivered,ON-TIME
O104664,C10067,350.9299927,0,20-02-2016,Delivered,ON-TIME
O104665,C1001571,315.3599854,0,20-02-2016,Delivered,ON-TIME
O104666,C10051,233.66,0,06-11-2015,Delivered,ON-TIME
O104667,C100046,0,0,18-06-2016,Delivered,ON-TIME
O104668,C1002177,413.5299988,0,20-02-2016,Delivered,LATE
O104669,C1001495,128.3500061,0,20-02-2016,Delivered,ON-TIME
O104670,C100336,914.0499878,0,20-02-2016,Delivered,ON-TIME
O104671,C100159,179.8600006,0,20-02-2016,Delivered,ON-TIME
O104672,C100985,382.5599976,0,20-02-2016,Delivered,ON-TIME
O104673,C1002179,313.3099976,0,20-02-2016,Delivered,ON-TIME
O104674,C100564,417.88,0,20-02-2016,Delivered,ON-TIME
O104675,C100815,194.6399994,0,20-02-2016,Delivered,ON-TIME
O104676,C100896,1503.290039,0,20-02-2016,Delivered,ON-TIME
O104677,C1001424,1945.349976,0,20-02-2016,Delivered,ON-TIME
O104678,C10052,141.25,0,06-11-2015,Delivered,ON-TIME
O104679,C100200,106.18,0,18-06-2016,Delivered,ON-TIME
O104680,C100892,1412.709961,0,20-02-2016,Delivered,ON-TIME
O104681,C1001553,3162.25,0,20-02-2016,Delivered,ON-TIME
O104682,C1001952,859.6400146,0,20-02-2016,Delivered,ON-TIME
O104683,C1001555,1440.72998,0,20-02-2016,Delivered,ON-TIME
O104684,C10088,1722.040039,0,20-02-2016,Delivered,ON-TIME
O104685,C1002180,859.6400146,0,20-02-2016,Delivered,ON-TIME
O104686,C1001116,532.1199951,0,20-02-2016,Delivered,LATE
O104687,C1001442,6280.5,0,20-02-2016,Delivered,ON-TIME
O104688,C1002181,226.86,0,20-02-2016,Delivered,ON-TIME
O104689,C1002182,221.8500061,0,20-02-2016,Delivered,ON-TIME
O104690,C10053,58.31999969,0,06-11-2015,Delivered,ON-TIME
O104691,C100196,571.3,0,18-06-2016,Delivered,ON-TIME
O104692,C1002183,744.4000244,0,20-02-2016,Delivered,ON-TIME
O104693,C1002184,634.95,0,20-02-2016,Delivered,ON-TIME
O104694,C100728,1320.900024,0,20-02-2016,Delivered,ON-TIME
O104695,C100438,491.6,0,18-06-2016,Delivered,ON-TIME
O104696,C10071,493,0,06-11-2015,Delivered,ON-TIME
O104697,C100439,0,118,18-06-2016,Delivered,ON-TIME
O104698,C10059,233.34,0,06-11-2015,Delivered,ON-TIME
O104699,C100441,276,200,19-06-2016,Delivered,ON-TIME
O104700,C10112,1237.96,0,12-02-2016,Delivered,ON-TIME
O104701,C10060,824.5,0,06-11-2015,Delivered,ON-TIME
O104702,C100442,9.95,200,18-06-2016,Delivered,ON-TIME
O104703,C10086,517.5700073,0,06-11-2015,Delivered,ON-TIME
O104704,C100240,4028.56,0,18-06-2016,Delivered,LATE
O104705,C10061,1087.97998,0,06-11-2015,Delivered,ON-TIME
O104706,C100202,85.3,0,18-06-2016,Delivered,ON-TIME
O104707,C10062,504.7600098,0,06-11-2015,Delivered,ON-TIME
O104708,C100444,462.46,0,19-06-2016,Delivered,ON-TIME
O104709,C10063,961.6900024,0,06-11-2015,Delivered,ON-TIME
O104710,C100105,825.42,0,19-06-2016,Delivered,ON-TIME
O104711,C10049,196.26,0,06-11-2015,Delivered,ON-TIME
O104712,C100446,1727.74,0,22-06-2016,Delivered,ON-TIME
O104713,C100399,142.8,0,06-11-2015,Delivered,ON-TIME
O104714,C100447,2364.97,0,19-06-2016,Delivered,ON-TIME
O104715,C100398,3717.409912,0,06-11-2015,Delivered,ON-TIME
O104716,C100385,93.02,0,19-06-2016,Delivered,ON-TIME
O104717,C10064,1423.800049,0,06-11-2015,Delivered,ON-TIME
O104718,C100295,725.15,0,19-06-2016,Delivered,ON-TIME
O104719,C10065,1085.33,0,06-11-2015,Delivered,ON-TIME
O104720,C100449,235.3,200,19-06-2016,Delivered,ON-TIME
O104721,C10111,NULL,NULL,12-02-2016,Cancelled,
O104722,C10066,301.22,0,06-11-2015,Delivered,LATE
O104723,C100450,90.1,0,19-06-2016,Delivered,ON-TIME
O104724,C10067,218.4600067,0,06-11-2015,Delivered,ON-TIME
O104725,C100451,1697.86,0,19-06-2016,Delivered,ON-TIME
O104726,C100452,-40.81,0,19-06-2016,Delivered,ON-TIME
O104727,C100453,292.7,0,19-06-2016,Delivered,ON-TIME
O104728,C10070,73.1,0,06-11-2015,Delivered,ON-TIME
O104729,C100454,0,0,19-06-2016,Delivered,ON-TIME
O104730,C100366,437.7600098,0,06-11-2015,Delivered,ON-TIME
O104731,C100079,170.88,0,19-06-2016,Delivered,ON-TIME
O104732,C100400,878.9,0,06-11-2015,Delivered,ON-TIME
O104733,C100455,2258.1,200,19-06-2016,Delivered,ON-TIME
O104734,C100456,1957.59,0,19-06-2016,Delivered,ON-TIME
O104735,C10061,48.45000076,0,06-11-2015,Delivered,ON-TIME
O104736,C100457,209.72,0,19-06-2016,Delivered,ON-TIME
O104737,C100458,328.36,0,19-06-2016,Delivered,ON-TIME
O104738,C10113,165.75,0,12-02-2016,Delivered,ON-TIME
O104739,C100458,0,0,19-06-2016,Delivered,ON-TIME
O104740,C10035,210.81,0,06-11-2015,Delivered,LATE
O104741,C100459,1649.38,0,19-06-2016,Delivered,ON-TIME
O104742,C100465,376,0,20-06-2016,Delivered,ON-TIME
O104743,C10041,130.9900055,0,06-11-2015,Delivered,ON-TIME
O104744,C100468,802.92,0,21-06-2016,Delivered,ON-TIME
O104745,C10075,152.82,0,06-11-2015,Delivered,ON-TIME
O104746,C100206,353.6,0,20-06-2016,Delivered,ON-TIME
O104747,C10080,1236.98,0,06-11-2015,Delivered,ON-TIME
O104748,C100357,0,0,20-06-2016,Delivered,ON-TIME
O104749,C100237,248.63,0,06-11-2015,Delivered,ON-TIME
O104750,C100470,410,0,20-06-2016,Delivered,ON-TIME
O104751,C10076,102,0,06-11-2015,Delivered,ON-TIME
O104752,C100045,1668.45,0,20-06-2016,Delivered,ON-TIME
O104753,C100327,246.3000031,0,06-11-2015,Delivered,ON-TIME
O104754,C100005,1307.05,0,20-06-2016,Delivered,ON-TIME
O104755,C100401,212.5,0,06-11-2015,Delivered,ON-TIME
O104756,C100474,0,89,20-06-2016,Delivered,ON-TIME
O104757,C10114,125.21,0,12-02-2016,Delivered,ON-TIME
O104758,C100353,82.2,0,06-11-2015,Delivered,LATE
O104759,C100475,606.21,0,21-06-2016,Delivered,ON-TIME
O104760,C100360,693.19,0,06-11-2015,Delivered,ON-TIME
O104761,C100476,165.75,0,20-06-2016,Delivered,ON-TIME
O104762,C100302,274.65,0,06-11-2015,Delivered,ON-TIME
O104763,C100477,506.96,200,20-06-2016,Delivered,ON-TIME
O104764,C100128,107.0999985,0,06-11-2015,Delivered,ON-TIME
O104765,C100478,247.81,0,21-06-2016,Delivered,ON-TIME
O104766,C100324,561,0,06-11-2015,Delivered,ON-TIME
O104767,C100479,460.39,0,20-06-2016,Delivered,ON-TIME
O104768,C100326,42.08,0,06-11-2015,Delivered,ON-TIME
O104769,C100406,387.6,0,20-06-2016,Delivered,ON-TIME
O104770,C100172,44.43000031,0,06-11-2015,Delivered,ON-TIME
O104771,C100480,0,0,20-06-2016,Cancelled,
O104772,C100196,229.5,0,06-11-2015,Delivered,ON-TIME
O104773,C100481,1035.6,0,21-06-2016,Delivered,ON-TIME
O104774,C100172,44.43000031,0,06-11-2015,Delivered,ON-TIME
O104775,C100482,204.74,0,20-06-2016,Delivered,ON-TIME
O104776,C100401,212.5,0,06-11-2015,Delivered,LATE
O104777,C100483,227.72,0,20-06-2016,Delivered,ON-TIME
O104778,C10115,654.36,0,12-02-2016,Delivered,ON-TIME
O104779,C100302,274.65,0,06-11-2015,Delivered,ON-TIME
O104780,C100026,99.07,0,21-06-2016,Delivered,ON-TIME
O104781,C100402,727.539978,0,06-11-2015,Delivered,ON-TIME
O104782,C100355,1422.9,0,21-06-2016,Delivered,ON-TIME
O104783,C100457,0,0,21-06-2016,Cancelled,
O104784,C10053,56.72999954,0,06-11-2015,Delivered,ON-TIME
O104785,C100486,24.91,0,21-06-2016,Delivered,ON-TIME
O104786,C10062,470.0499878,0,06-11-2015,Delivered,ON-TIME
O104787,C100487,1009.67,0,22-06-2016,Delivered,ON-TIME
O104788,C100488,303.01,0,21-06-2016,Delivered,ON-TIME
O104789,C100488,335.28,0,21-06-2016,Delivered,ON-TIME
O104790,C100322,758.2,0,21-06-2016,Delivered,ON-TIME
O104791,C100403,800.77,0,06-11-2015,Delivered,ON-TIME
O104792,C100197,722.08,0,21-06-2016,Delivered,ON-TIME
O104793,C100226,1709.599976,0,06-11-2015,Delivered,ON-TIME
O104794,C100310,467.47,0,21-06-2016,Delivered,LATE
O104795,C10115,654.36,0,12-02-2016,Delivered,ON-TIME
O104796,C100124,544.4699707,0,06-11-2015,Delivered,ON-TIME
O104797,C100490,280.5,0,22-06-2016,Delivered,ON-TIME
O104798,C100263,362.95,0,06-11-2015,Delivered,ON-TIME
O104799,C100491,391,0,21-06-2016,Delivered,ON-TIME
O104800,C10071,460.46,0,06-11-2015,Delivered,ON-TIME
O104801,C100492,0,0,21-06-2016,Delivered,ON-TIME
O104802,C100493,1371.32,0,21-06-2016,Delivered,ON-TIME
O104803,C100494,0,0,21-06-2016,Delivered,ON-TIME
O104804,C100047,0,0,21-06-2016,Delivered,ON-TIME
O104805,C100495,584.55,0,21-06-2016,Delivered,ON-TIME
O104806,C100496,247.5,0,21-06-2016,Delivered,ON-TIME
O104807,C100496,0,0,21-06-2016,Delivered,ON-TIME
O104808,C100497,96.03,0,21-06-2016,Delivered,ON-TIME
O104809,C10116,172.55,0,12-02-2016,Delivered,ON-TIME
O104810,C100498,1122,0,21-06-2016,Delivered,ON-TIME
O104811,C100347,886.95,0,06-11-2015,Delivered,ON-TIME
O104812,C100499,233.44,0,21-06-2016,Delivered,LATE
O104813,C100183,264.35,0,06-11-2015,Delivered,ON-TIME
O104814,C100500,0,0,21-06-2016,Cancelled,
O104815,C100436,1036.22,0,07-11-2015,Delivered,ON-TIME
O104816,C100005,1307.05,0,21-06-2016,Delivered,ON-TIME
O104817,C100438,280.5,0,07-11-2015,Delivered,ON-TIME
O104818,C100011,1255.73,0,22-06-2016,Delivered,ON-TIME
O104819,C100212,753.33,0,07-11-2015,Delivered,ON-TIME
O104820,C100505,-25.2,0,22-06-2016,Delivered,ON-TIME
O104821,C100504,330.46,0,22-06-2016,Delivered,ON-TIME
O104822,C100076,1137.3,0,22-06-2016,Delivered,ON-TIME
O104823,C100442,1147.83,0,07-11-2015,Delivered,ON-TIME
O104824,C100506,996.03,0,22-06-2016,Delivered,ON-TIME
O104825,C100186,1112.7,0,07-11-2015,Delivered,ON-TIME
O104826,C100507,340.64,0,22-06-2016,Delivered,ON-TIME
O104827,C10117,23.87,0,12-02-2016,Delivered,ON-TIME
O104828,C100187,860.710022,0,07-11-2015,Delivered,ON-TIME
O104829,C100508,6.56,0,22-06-2016,Delivered,ON-TIME
O104830,C100445,1675.02,0,07-11-2015,Delivered,LATE
O104831,C100188,935,0,07-11-2015,Delivered,ON-TIME
O104832,C100500,233.44,0,22-06-2016,Delivered,ON-TIME
O104833,C100233,331.5,0,22-06-2016,Delivered,ON-TIME
O104834,C100231,246.8,0,22-06-2016,Delivered,ON-TIME
O104835,C100510,20.04,0,22-06-2016,Delivered,ON-TIME
O104836,C100449,927.11,0,07-11-2015,Delivered,ON-TIME
O104837,C100511,27.45,0,22-06-2016,Delivered,ON-TIME
O104838,C100512,1047.5,0,22-06-2016,Delivered,ON-TIME
O104839,C100189,1714.790039,0,07-11-2015,Delivered,ON-TIME
O104840,C100349,393.04,0,22-06-2016,Delivered,ON-TIME
O104841,C100452,2040,0,07-11-2015,Delivered,ON-TIME
O104842,C100514,229.75,0,22-06-2016,Delivered,ON-TIME
O104843,C10118,237.58,0,12-02-2016,Delivered,ON-TIME
O104844,C10033,220.8899994,0,07-11-2015,Delivered,ON-TIME
O104845,C100513,679.28,0,22-06-2016,Delivered,ON-TIME
O104846,C100453,2485.51,0,07-11-2015,Delivered,ON-TIME
O104847,C100515,55.98,0,22-06-2016,Delivered,ON-TIME
O104848,C100367,800.9699707,0,07-11-2015,Delivered,LATE
O104849,C100516,49.97,0,22-06-2016,Delivered,ON-TIME
O104850,C100191,1035.300049,0,07-11-2015,Delivered,ON-TIME
O104851,C100521,356.45,0,23-06-2016,Delivered,ON-TIME
O104852,C100302,423.19,0,23-06-2016,Delivered,ON-TIME
O104853,C100154,328.6400146,0,07-11-2015,Delivered,ON-TIME
O104854,C100524,1546.04,0,23-06-2016,Delivered,ON-TIME
O104855,C100193,544.86,0,07-11-2015,Delivered,ON-TIME
O104856,C100456,66.3,0,23-06-2016,Delivered,ON-TIME
O104857,C100455,1472,0,07-11-2015,Delivered,ON-TIME
O104858,C100527,1058.07,0,23-06-2016,Delivered,ON-TIME
O104859,C100454,702.07,0,07-11-2015,Delivered,ON-TIME
O104860,C100029,203.41,0,23-06-2016,Delivered,ON-TIME
O104861,C100186,1208.7,0,07-11-2015,Delivered,ON-TIME
O104862,C100529,1358.9,0,23-06-2016,Delivered,ON-TIME
O104863,C10119,NULL,0,12-02-2016,Cancelled,
O104864,C100130,845.75,0,07-11-2015,Delivered,ON-TIME
O104865,C100232,231.2,0,23-06-2016,Delivered,ON-TIME
O104866,C100175,305.28,0,07-11-2015,Delivered,LATE
O104867,C100296,183.95,0,23-06-2016,Delivered,ON-TIME
O104868,C100326,36.86,0,07-11-2015,Delivered,ON-TIME
O104869,C100298,557.47,0,23-06-2016,Delivered,ON-TIME
O104870,C100195,534.15,0,07-11-2015,Delivered,ON-TIME
O104871,C100531,1987.83,0,23-06-2016,Delivered,ON-TIME
O104872,C100454,87.85,0,07-11-2015,Delivered,ON-TIME
O104873,C100532,246.5,0,24-06-2016,Delivered,ON-TIME
O104874,C100159,37.22999954,0,07-11-2015,Delivered,ON-TIME
O104875,C100533,1683.17,0,23-06-2016,Delivered,ON-TIME
O104876,C100440,753.33,0,07-11-2015,Delivered,ON-TIME
O104877,C100534,440.18,0,23-06-2016,Delivered,ON-TIME
O104878,C100105,1974.849976,0,07-11-2015,Delivered,ON-TIME
